"","Season","Team_ID","pass_talent","rush_talent"
"129",2013,"ARI",1.79997824095776,-0.522721458820455
"130",2013,"ATL",4.21409046318266,-0.165220409091026
"131",2013,"BAL",1.65490348742033,-0.413460119075091
"132",2013,"BUF",0.0977935691154728,0.332614944689461
"133",2013,"CAR",0.681499345334022,1.45135473286825
"134",2013,"CHI",2.21450437502466,-0.131131227271354
"135",2013,"CIN",1.27423179527851,-0.102995578810585
"136",2013,"CLE",-0.031461004758198,-0.0993170359052594
"137",2013,"DAL",2.95810598910386,-0.599479517897603
"138",2013,"DEN",2.97995018359772,-0.236178250997733
"139",2013,"DET",3.55003792710783,-0.234456119573008
"140",2013,"GB",3.96650630124128,-0.482146632640842
"141",2013,"HOU",2.83909886183298,-0.166436837222902
"142",2013,"IND",1.19365793898884,0.0107379122757667
"143",2013,"JAC",0.575402569227934,-0.183565191601918
"144",2013,"KC",2.20531742995876,0.0631775289769637
"145",2013,"LAC",2.80291707380379,-0.952093867126633
"146",2013,"LAR",1.15482411693427,-0.915649353426806
"147",2013,"MIA",0.902527286015677,-0.317781622339272
"148",2013,"MIN",0.535296682541426,0.516274622347479
"149",2013,"NE",2.78668884374289,-0.348715390903621
"150",2013,"NO",2.92474777462371,-0.359308643130084
"151",2013,"NYG",1.37925096515792,-0.563805400351745
"152",2013,"NYJ",0.188793831452545,0.0832227411116278
"153",2013,"OAK",0.420972964527069,0.0470538814838032
"154",2013,"PHI",1.85542985665232,0.616375348297614
"155",2013,"PIT",2.64326265664756,-0.656638009401063
"156",2013,"SEA",0.920619675502566,0.521514652959462
"157",2013,"SF",0.927544220912027,0.0432061036804324
"158",2013,"TB",1.77122123985758,0.165199517427109
"159",2013,"TEN",1.00326326716576,0.0615587136082236
"160",2013,"WAS",1.2020431473109,0.459751243185985
"161",2014,"ARI",3.71296476535902,-0.617902500027155
"162",2014,"ATL",4.68226466754394,-0.342383653216931
"163",2014,"BAL",3.93170129461658,-0.28383028499988
"164",2014,"BUF",0.793735484149697,0.478015565157515
"165",2014,"CAR",0.443310191358864,0.0789247948360794
"166",2014,"CHI",2.39602560866441,-0.0198105538423596
"167",2014,"CIN",2.98486781169382,0.122681393738917
"168",2014,"CLE",0.602003534831906,-0.00350216240220383
"169",2014,"DAL",3.16718607107634,-0.440526749869071
"170",2014,"DEN",6.27780307789214,-0.522416408286505
"171",2014,"DET",4.77680260841036,-0.273047755950234
"172",2014,"GB",3.93164445509096,-0.123284220303076
"173",2014,"HOU",2.77792605824938,0.319072962858132
"174",2014,"IND",2.98783669597125,0.501754726524501
"175",2014,"JAC",2.47054400132908,-0.291093140782173
"176",2014,"KC",2.83162012210568,0.576587196846432
"177",2014,"LAC",4.82037316755765,-0.535015646944739
"178",2014,"LAR",0.16186665751619,0.0351394894745469
"179",2014,"MIA",4.92471424793273,-0.379944511950651
"180",2014,"MIN",1.24557697556149,0.364095767180277
"181",2014,"NE",4.92804794230318,-0.474941541439438
"182",2014,"NO",5.75767758182514,-0.262659850155362
"183",2014,"NYG",2.10185822702135,-0.477112827332627
"184",2014,"NYJ",2.13878503390783,0.564647885029107
"185",2014,"OAK",0.395180992357561,0.122729071269758
"186",2014,"PHI",2.85544014574598,0.150439036736372
"187",2014,"PIT",4.54563751348467,-0.758212773931158
"188",2014,"SEA",3.66399614730073,0.835653894538974
"189",2014,"SF",3.52584727326886,0.594571744283747
"190",2014,"TB",1.59319727581578,0.274501389216316
"191",2014,"TEN",0.890714303621491,0.391100349654692
"192",2014,"WAS",2.90849175873057,0.891615553184353
"193",2015,"ARI",2.82597927474615,-0.230908773581266
"194",2015,"ATL",4.55363396778877,-0.0409254326209019
"195",2015,"BAL",2.82980506738304,0.421591705735582
"196",2015,"BUF",0.240619262030548,0.168828132584812
"197",2015,"CAR",1.61203237416396,2.74428728119796
"198",2015,"CHI",2.17119874803458,0.392843000887842
"199",2015,"CIN",1.26947335277346,0.987840114547344
"200",2015,"CLE",0.457848179072776,0.0631433508708195
"201",2015,"DAL",2.53192055575245,-0.224614650392029
"202",2015,"DEN",4.89572121692048,-0.263189929360458
"203",2015,"DET",3.27834668951512,0.0656912370020861
"204",2015,"GB",2.35822024239812,0.674081954788502
"205",2015,"HOU",1.33635464514741,0.111080995662753
"206",2015,"IND",3.5017260949468,0.976647152344336
"207",2015,"JAC",0.0373954209381288,1.14508333501937
"208",2015,"KC",2.70278719432258,1.16783573229278
"209",2015,"LAC",3.56044124275193,0.0767441113787939
"210",2015,"LAR",1.74579930829059,0.168279027047967
"211",2015,"MIA",3.32832391707301,0.520314698574625
"212",2015,"MIN",1.46955646279617,0.966488391106896
"213",2015,"NE",4.2706149752018,-0.11977738650317
"214",2015,"NO",4.25294407207654,0.173259277752715
"215",2015,"NYG",1.69660709741971,-0.176397135698544
"216",2015,"NYJ",2.11029560666133,0.889504464945084
"217",2015,"OAK",0.256132503937635,0.0263765536556154
"218",2015,"PHI",1.01671690644255,0.0972469617903372
"219",2015,"PIT",5.23397294902996,-0.338039037042759
"220",2015,"SEA",2.4910926443605,2.99631908080335
"221",2015,"SF",3.22595716342119,1.72616341143788
"222",2015,"TB",0.866644228245608,0.106602967199454
"223",2015,"TEN",0.756318914804475,0.020920860846738
"224",2015,"WAS",0.424289923335705,0.194432525071728
"225",2016,"ARI",3.28508617643,0.0236221882684625
"226",2016,"ATL",3.61261783657529,0.183868566870098
"227",2016,"BAL",1.33067785487525,0.300216415102941
"228",2016,"BUF",1.61116134234007,1.52671241560983
"229",2016,"CAR",1.10070192951085,3.43510678533209
"230",2016,"CHI",0.798603605328817,0.463440088233996
"231",2016,"CIN",2.46474114434051,1.04232554219014
"232",2016,"CLE",0.491661886201844,0.518497400939564
"233",2016,"DAL",0.188953401695601,0
"234",2016,"DEN",1.36467334722542,0.19837530112079
"235",2016,"DET",1.77419553152424,0.492552302607829
"236",2016,"GB",1.80151553821551,0.980178072144709
"237",2016,"HOU",0.0266559122419826,0.48254483938526
"238",2016,"IND",1.96961152344351,1.01336722696298
"239",2016,"JAC",1.18179617072048,1.19287212003717
"240",2016,"KC",2.07092191195194,1.78485152210164
"241",2016,"LAC",3.05429026883031,0.0748485584057749
"242",2016,"LAR",0.374114442312203,0.414420853064744
"243",2016,"MIA",1.97238604440946,0.589730555285606
"244",2016,"MIN",0.409807158333774,0.494926974305878
"245",2016,"NE",0.748523707543026,0.245098533622364
"246",2016,"NO",2.89313705634868,0.307547169382926
"247",2016,"NYG",0.78083797582103,0.114943838711065
"248",2016,"NYJ",1.8408772128346,1.5760725917643
"249",2016,"OAK",0.544454252274035,0.457734936697862
"250",2016,"PHI",0.676795331983013,0.119397869419944
"251",2016,"PIT",3.26567005700493,-0.054212630683854
"252",2016,"SEA",3.39362157501455,2.51194104371399
"253",2016,"SF",0.0140611367933555,0.488972462187786
"254",2016,"TB",1.44206253840696,0.712925431447977
"255",2016,"TEN",0.545337815510528,0.539637239078637
"256",2016,"WAS",1.47812010895488,0.0359478065424139
"257",2017,"ARI",4.73635370439665,-0.428852403222423
"258",2017,"ATL",4.94680203187465,0.225747198869214
"259",2017,"BAL",2.3219016058563,0.00267383314758047
"260",2017,"BUF",2.76593929128951,2.51949816893353
"261",2017,"CAR",2.31182998978934,2.87912817708681
"262",2017,"CHI",0.342734907632552,0.0288026453187502
"263",2017,"CIN",4.04382952422813,0.732342327092841
"264",2017,"CLE",0.392890809516975,0.206624092710397
"265",2017,"DAL",3.11409504814449,0.872460993674696
"266",2017,"DEN",1.76295346131892,0.178190652925456
"267",2017,"DET",4.09003882217171,0.777261090054389
"268",2017,"GB",4.61128813541602,1.01394813557086
"269",2017,"HOU",1.14688057793428,0.259927231970077
"270",2017,"IND",1.25639445631894,0.215067448596336
"271",2017,"JAC",2.16938844744732,1.17097538598699
"272",2017,"KC",2.43402874594442,1.10950592150105
"273",2017,"LAC",4.3048295844786,-0.239674199278274
"274",2017,"LAR",0.475571343640946,-0.01350537234654
"275",2017,"MIA",1.37579110181093,0.0078880751899838
"276",2017,"MIN",3.85848922527476,-0.466164078545111
"277",2017,"NE",4.42846771942232,0.387904217899273
"278",2017,"NO",4.27944303554532,-0.156214911220928
"279",2017,"NYG",1.05777664003886,-0.238862860211585
"280",2017,"NYJ",1.46244125039842,-0.0106316330171186
"281",2017,"OAK",2.71625673483866,0.233986527341779
"282",2017,"PHI",2.15441205924247,0.500063602298772
"283",2017,"PIT",3.98864619316552,0.284870136878324
"284",2017,"SEA",4.50940832672,1.38479620005761
"285",2017,"SF",1.95313710238756,0.201620973098254
"286",2017,"TB",4.61399107230615,0.298722535252145
"287",2017,"TEN",2.20259834216954,0.989236576958664
"288",2017,"WAS",3.62974420327355,0.0581991504539661
